Review,label
I love the app for allowing me to keep my notes organized and synchrd across devices I also love the feature of sharing stuff with mates The only thing I long for is collaboration on notes,UserExperience
Brilliant app but crashes on iPad and iPhone,UserExperience
Once I learned to use the notebookmultiple tag search I was very pleased with the new update  I use Evernote for my GTD system and primarily work on iPad  The new graphics are great  Thanks for my most used app,UserExperience
"The most amazing app, for sure the most used on my iPad, however I liked some features of the older version, please bring back the option to make Paragraph headers and subsections The typing could be faster but Still great app",UserExperience
"I like the UI improvements with the new version The old UI was hideous and I usually used En via another app like drafts or IFTTT 

But the fact that I cannot add recent photos from my album!?!?!!? This is the main function for me of Evernote This must be fixed!",UserExperience
I like the concept and automation using the subject line,UserExperience
"I use EN constantly through the day for various productivity tasks It performs well and all my devices are always in sync, so my files and notes are always handy No crashes or complaints with the new design It just works and I love it",UserExperience
"Evernote is an excellent and indispensable service in my life I'm happy to be a premium subscriber

The mobile app, however, seems to be getting progressively worse The latest version is clunky and buggy Not to mention that 'announcements,' which are essentially ads, now occupy the app's prime real estate If there were an extra-premium subscription that would let me hide those and focus on my work, I'd subscribe!

I love the document photo feature I use it daily In the latest app iteration, though, this feature causes a crash Arg!

I'm an Evernote evangelist, but I honestly could not recommend this mobile app

???
ORIGINAL REVIEW
Thanks for your hard work Happy to be a premium subscriber

Only suggestion add ability to copy note links",UserExperience
"I've been using Evernote since 2005 when I was in college It's a wonderful service and up until the iOS7 redesign the apps have always worked great 

But the design of this app is terrible  It's jumbled, confusing and lots of advertising for their service add ons and 'news' get in the way of core functionality 

Please redesign the app  Again",UserExperience
"This version still has a marketplace  full of ads I can't hide, and the image attachment only shows me pics from September and earlier So it's pretty useless

Quit trying to sell me stuff and fix your bugs!!!!!",UserExperience
"I am so disappointed to see the turn that the ios app has taken There's so much to dislike about this craptastic abomination that I'm not even going to try 
I'm a long time premium user and am seriously considering other options",UserExperience
"The only reason I moved to iOS7 was to get the newest version of Evernote Let me say, I have no idea what everyone is complaining about Super easy to add notes still No sync issues Handy announcements from Evernote The card view is still there, you just have to (gasp) look for a sec 

If you are having issues, contact support before blasting the app And take a deep breath folks Life isn't that bad",UserExperience
It's a app that you can do pretty much everything from making to do list to office papers It's great for people that are on the go and can store almost anything and have it in the palm of their hand,UserExperience
"The app is missing a few things compared to the computer based version, but overall functionality is pretty good The only reason I don't give the app 5 stars is because the new interface is absolutely ugly Although this is just a personal opinion, I feel that the layout is slightly inconvenient and confusing If this changes, I will give it 5 stars",UserExperience
"I love, love, love Evernote! It is the only way I remember anything Their generous monthly allotment of new storage space is incredible!

The new interface seems to have buried things I want most Such as Sync Now and Search Sync seems to be broken regardless

I am also unhappy with the iOS version of Evernote using my location as the default new note title instead of doing it like the desktop version does, using my first sentence 

Another new(?) annoyance is Search now ignores which folder you are in Always searching every note in your Evernote history is not efficient If I know a note I am searching for is in a certain folder I should not have to search through search hits from all my other folders Again, working like the desktop version would be better here

Finally, it would be nice if tag searching worked like it does on the web version of Evernote, evaluating the entire tag Not just the first word in the tag

The iOS version is a bit buggy but that may be all iOS 7's fault It is the buggiest iOS I can remember

I'm not mad Just frustrated 2 stars is a reflection on the iOS version, not the Evernote across platforms",UserExperience
"The search function isn't working and I have to sign in every time I open it Evernote needs to fix this Other than that, I love Evernote",UserExperience
"My Mac OS X version is working fine, but the app does not upload my data until I soft reset the phone Useless iOS 7, iPhone 5",UserExperience
"I've used other note taking apps before, but this is my favorite I haven't even begun to scratch the surface of all its capabilities, but I love the fact that it will sync across all my devices  My notes are easy to find It would've great if there was a way to hide some of my notebooks with a password for secure data That's the only reason I gave it four stars instead of five",UserExperience
Great app that I have used regularly but seems a bit jerky since the iOS 7 update and update of app itself  A bit off putting when trying to type!,UserExperience
"I use evernote for most of my note taking, but now I have to pay 5 dollars a month just for a slightly longer note? Ridiculous!",UserExperience
"I am using this to reduce paper clutter in my house So far, so good Notes from the kids' school and organizations get photographed and organized in one notebook Notes for parties in another Ideas for the house are organized too, including pictures from home and garden magazines Love it so far I am a little worried, however, that I need access to the Internet for it Not sure if this will work then",UserExperience
I loved Evernotesthat is Until I download iOS7 With their new and improved look they also did away with everything you ever had saved  They did however manage to maintain the notebook namesunfortunately all of the notes within those notebooks were erased  I used this app for work and personal businessall files gone!  Be sure to only use this app for unimportant notes  Very disappointed -(,UserExperience
"I have over 200 notes in Evernote (verified in the Mac version and on Evernotecom), but only 4 of them appeared in the new version of this app until I deleted and reinstalled it Logging out and logging back in didn't work The new UI will take some getting used to but feels cleaner and faster than before",UserExperience
"I have to say that Evernote is in the top 3 ranking of my productivity apps, if not number 1 So simple to use I use it to store all sorts of data that I need to be able to recall quickly 
Great for note taking, recipes, software keys, wifi settings Endless uses",UserExperience
"I can't believe you guys removed one of the most useful features of Evernote, which was the ability to style lines as either a section, subsection, paragraph or blockquote That was the only way we could give some hierarchy to our notes

Now all my notes are one dimensional and its impossible to organize my thoughts How could the Evernote team consider that this feature was unnecessary? Do you guys not use your own app? How am I supposed to outline my notes? This is really a big let down to an otherwise great update But it's too big an omission for me too be happy about anything else That's why I give it 2 stars",UserExperience
"Easy camera function allows for adding recipes right to notebook Separate notebooks make keeping all pieces of a project together regardless of media Used it for remodeling projects, and it's where I keep my collection of recipes, regardless of initial source Have used it for about a year and unlike other apps, I'm still using it",UserExperience
"PC, laptops , droid, tablet, two iPhones and one set of reference documents on all of them for myself and the wife What the heck was I doing sending copies and updates in msgs and hand written notes, I'm so embarrassed I did not find this 3 years ago?",UserExperience
It's like carrying 40 different notebooks around in your pocket all the time And the fact that all the info and ideas you collect during the day is waiting for you on your desktop computer when you get home is invaluable,UserExperience
Absolutely love this app Found out about it from a fellow Southwestair flyer Use it all the time for 'must saves' from twitter &amp the internet Easy to use with folders &amp tags Can keep all of my daily notes &amp thoughts close at hand,UserExperience
"The more I use Evernote, the more ways I find to use it Love the excellent and consistent multi-platform experience and sync",UserExperience
"I love Evernote and I use it everywhere and on various devices (iOS and desktop) I used to love the simplicity of the web interface, but the new one seems too cumbersome and I've had some really weird issues where it has overwritten my notes Overall, I would rate the environment 45",UserExperience
Syncs great with desktop Allowing me to keep my thoughts organized and accessible,UserExperience
Keeps track of any and everything and just keeps getting better Whether it is a document or a picture it can be captured ether by email or snapping a photo and you then have it forever Retrieving it is simple by tags or searching It just makes life simpler,UserExperience
"After I downloaded this it just sat on my desktop for a million years Then I got the bright idea of taking a screen snapshot of an Expedia itinerary Wow! Suddenly I am off and running, saving and accessing info on everything from learning disabilities to salad dressings I would like it better if there were multi- layer nesting available for the notebooks, but it is pretty cool 
Btw, I use the skitch add-on for editing,reformatting, *bold* print, etc  It's great",UserExperience
"Evernote is now virtually unusable I was simply trying to toggle check marks in my grocery list yesterday, and it would take three or more attempts to acknowledge me, and then suddenly the keyboard would pop up without any reason and the screen and cursor would jump to the bottom of the list When the program did finally acknowledge me, the check marks would be delayed by about 2 seconds each as if it had to stop and sync between every gesture

Do people even test apps before release any more? Who thought 'Oh, yeah, this looks perfect,' should be fired",UserExperience
Probably the beat all around note taking app good for pretty much everything,UserExperience
A wonderful substitute for loss of brain function in middle age It remembers everything for me across platforms!,UserExperience
"Not worth your time, unless you like to be disappointed",UserExperience
"From baby feeding and diaper changes to shopping lists and research papers - our family shares everything 
Thanks Evernote!!",UserExperience
"I use Evernote for so many things
Note taking, Recording meetings, to do lists, web clipping, reading PDFs - and everything syncs to all devices i use  Love the app  It's must have for the iPhone and iPad and desktop PC (or Mac)",UserExperience
"As stated in the title I am a new user Even though I've only been using Evernote for about two months, I have come to greatly depend on it It is fabulous to be able to record a meeting and take notes at the same time I can't imagine anything better I hope to find out all the other ways I can use it!",UserExperience
I love Evernote and feel so organized now I like being able to take pictures and use it often for business cards I have recommended to friends I can't live without my Evernote,UserExperience
I love this ap use it on the go but also to store travel info to easily access Also like web integration,UserExperience
"The only app I couldn't live without! Practical, easy to use, beautiful  design  user experience, use it multiple times per day",UserExperience
"I love to write Inspiration for words can come at the drop of a hat which why I absolutely love this app I have the ability to record thoughts at my finger tips by having the app on my phone then can go back and work on the same pieces on my computer later at home The instant syncing between computer and phone is fantastic!
It's perfect for writing, recipes, or absolutely anything really Very satisfied!",UserExperience
"I use it to keep track of recipes, make notes on hobbies, keep up with maintenance tasks",UserExperience
This is a wonderful app that enables users to write about whatever they need in a variety of ways on a variety of devices,UserExperience
"It's a lot of money for what a mounts to a great sorting system for notes if you're a flake like me Looking back, I should just have kept those little slips of paper in my pocket",UserExperience
Great app!! This made life easy to capture family moments and saving for years to come I evaluated quite few and Evernote stand top on the list,UserExperience
"Afterr trying many organizers over the last year I am settling on Evernote Is easiest and most intuitive to use, syncs so easily to laptop",UserExperience
"Golly, this app makes my memory obsolete!  I never have to recall anything again--it's here, it's on my computer, it's on the interwebs! Weee!",UserExperience
"I use Evernote for work and personal use  I was an early adopter and have found it to be an incredibly useful tool for productivity, personal reference, and as an idea-base It is extremely reliable, intuitive, and something I use many times a day 

I love it and highly recommend it to others",UserExperience
"As a new Mom, blogger  writer, grad student and full time professional, I manage lots of details, and this app helps to keep it all straight! I love it! Thank you!!",UserExperience
"Impressed by its versatility in terms of the type of note one can take It's great to have the ability to input URL, photos, audio, and text And great that it has desktop integration for a computer

The drawback that I've encountered is though it offers labels it doesn't offer folders Editing and the dashboard in the app could use an easier interface Still good app though",UserExperience
Evernote is my daily Goto app for all of my actions and to dos The file folder UI can be clunky but under the covers this app delivers,UserExperience
"I've been using this for just over 6 weeks and have eliminated all paper notes Even when I find myself at a meeting without a laptop or iPad, my paper notes easily get loaded in simply by snapping a photo 

Additionally, classifying a note by notebook and adding tags makes it easy to organize among a couple different dimensions for easy retrieval at a later date",UserExperience
I'm loving the organization and ease Evernote brings to my life! It's new reminders feature has been amazing!,UserExperience
"Have been using Evernote forfiver a year now very easy-to-use program, love the syncing with my desktop, phone, iPad, etc",UserExperience
I love that I can have post it notes without the post its Love that I can take picture notes and get a memory jog just by looking at the 'post it' Good app I'll upgrade when I use up all the space ),UserExperience
"Simple, easy to use note taking app Sometimes not all notes are available when not on wireless network",UserExperience
Use Evernote all the time to keep track of my lifeawesome,UserExperience
"As a writerdaydreamer, I'm constantly in my head thinking up new ideas, and having a tool that allows me to access my material pretty much anywhere is fantastic Instead of just jotting down a note (which I can't always do) and referring to it later on once I've gotten home, logged onto a computer, &amp opened up a Word document, it's so much easier and convenient to do it on this app I've even used Evernote for school stuff, essays mostly, so there's no need for emailing documents to myself There are only a few errorsglitches that I've encountered but nothing that makes me want to stop using this app I love it too much!!",UserExperience
Syncs well and wonderful for projects at work and home,UserExperience
I love the fact that Evernote allows me to sync my notes between each of my devices and computers I use it everyday to keep everything right in front of me I wish the interface a bit different Maybe the option of colored notes?,UserExperience
"Editing ability and consistency on iPhone has improved with recent updates Still some work to do to allow additional font sizes and such for items created on iPhone Should get a 45 for that reason but it would be unfair to rate this a 4 bc of those minor limitations Robust editing on Mac, online allow workarounds",UserExperience
"Ok what don't I use Evernote for? Nothing! I use for everything! Storing contacts, business cards, my son's artwork, recipes, food journals, workout logs, useful documents, receipts, magazine clippings

In this new version I can finally edit notebooks on my phone I'm 99% mobile I love that you can access your notes from anywhere 
My husband has the Evernote pen an takes notes during his meetings He looses his notebooks but the pen syncs with Evernote and all his handwritten notes are there Super cool!
I also use Evernote Food App (which syncs with Evernote) Awesome!",UserExperience
"iPhone, Mac, kindle It's always there and once I get the hang of the updates, even better 
Thanks!",UserExperience
This app has made my job and life so much easier! It is available on all platforms and syncs automatically There are updates all of the time I have been using this for about a year now and I have never had an issue with losing notes I use this to write my notes for billing so that part is crucial Thanks for making my life easier!!,UserExperience
"I love Evernote!  The convenience of saving web info, documents from airline itineraries to e-tickets to office documents to photos, etc on my IPad or my computer is wonderful! The fact it works on pc platforms is a real bonus!  Put the info on one device and you have it on all your devices!  Thank you developers!!",UserExperience
"ITS ONE OF MY FAVORITE AND MOST USED APPS ON MY IPOD  I USE IT TO WRITE JOURNAL ENTRIES, TAKE NOTES AT CHURCH, JOB MEETINGS, ETC  ONE OF IF NOT THE BEST NOTETAKING APPS EVER HANDS DOWN  (And believe me I've tried a lot of them! )  )",UserExperience
"There is always room for improvement but this app has replaced no less than 3 other apps, and now with reminders it is my go-to application for pretty much anything task or project related",UserExperience
"This app is, in a word, blissful Seriously, everything I want and need to do and all the ways I want to take notes--annotated and tagged images clippings, articles, news reports, etc--offered in a nicely bound package that helps keep organized Its like sticky notes, moleskins, pages, zotero, and Instagram all in one",UserExperience
"I'm a writer and so I was always constantly using the original notes app that comes with apple products But it strangely deleted all my notes, twice! So I decided I needed something better I went through many different note taking apps but none sufficed Then I found Evernote and was so pleased! Thank you guys so much! You make note taking fun and easy!!",UserExperience
It allows me to record daily notes that aid in medical evaluations It feel almost like cheating my memory,UserExperience
"This is a great app for organizing notes, recipes, etc across devices  I use it both at home and work  I will enter info on my iphone, ipad, or on my PC",UserExperience
"I use this app constantly to log and recall business cards, notes, to do's, wine, art, inspiration, quoteseverything",UserExperience
"This is by far the best organizational app around I use it dozens of times a day, for everything from work to helping me plan my wedding to grocery shopping lists Excellent",UserExperience
No more magazine clippings One place for to do lists Would love to see the ability to set alarms and send reminders One of my favorite and most versatile apps,UserExperience
I would like to say that I do not like the fact that the password has to be reset,UserExperience
"Easy to use for quick, concise note-taking  Would be fantastic if you could freehand and if the compatibility with wireless keyboards was more efficient

Example Apple 'Command' key cannot control boldunderliningitalics functions  You still have to use screen",UserExperience
I use it all the time  I especially like the web clipper and then emailing right from Evernote,UserExperience
Great for slow note takers I use it for all my classes wish there was a bullet option,UserExperience
I've been using Evernote for 4 years and it just keeps getting better Everything is easy to search and it has always worked flawlessly,UserExperience
Use this app for all my classes,UserExperience
"Notes app no longer needed with all these capabilities Between my Mac, iPhone and work with IE and desktop app, it easy to save from the web and edit notes as needed Can't do without",UserExperience
I am enjoying this app and how I can place items that I want to review at a later time    I use it to save recipes or articles of interest to read at a later time,UserExperience
"I absolutely love being able to save notes and organize them in notebooks I use this app daily Two of my most useful notebooks are 1 Storing recipes 2 Medical info such as current meds I also love that I can view it all on various devices I do wish that when sharing the notes, they didn't look like garble when I use colors and formatting Also, I haven't found an undo option on the app version so when I accidentally delete content, I have to do it over The app still deserves 5 stars hands down though!",UserExperience
I have had this program for over a year now I use it for all my note taking No more pads! Easy to share information with staff with a few key strokes A great app,UserExperience
"Evernote is my go to for everything - whether lists, meeting notes, just things to remember etc  The only thing that I wish it had is a date driven 'to-do' or reminder  Then it would be the only app I would ever use for all things productivity",UserExperience
This is a great app and I use it on all of my devices This thing is awesome for downloading your brain into your mobile devices,UserExperience
"I use this app all the time to keep track of notes, recipes, general info, favorite restaurants, etc  I do some organizing up front, but the real benefit is everything is then searchable and available on both my computers, phone and tablet  Excellent and useful!",UserExperience
"I love Evernote and have used it for the past few years Good for quick word processing and keeping track of all kinds of stuff I use it as my daily journal, too!",UserExperience
This has become my main notes program  Wish I could do handwriting on it  Love how can I can put outlook emails in it   Using more than my other note apps in the iPad,UserExperience
This app is a must-have for those in the professional world It is a great way to stay 'green' by storing documents rather than printing hard copies The ability to search notes and PDFs makes old-fashioned pen and paper obsolete The integration with Penultimate is pleasing for those who still wish to 'write' rather than type,UserExperience
"Perhaps the most-used app on my mobile devices  Well organized, easy to use  Great product",UserExperience
I use my iPad to take notes for business meetings It automatically synchs with my iPhone and laptop,UserExperience
It's a great app for taking class notes on my tablet and still be able to access them via the internet  Love it!,UserExperience
Very easy to use on any device or OS,UserExperience
"It is what it says it is, which is refreshing A place to collect all the pieces of information that can clutter your life Sure, it takes some work on your part to sort it all out but you have to get it in one place first That is what Evernote does best It's on my iPhone, iPad and MacBook I use it everyday",UserExperience
"Had a lot of trouble at first with phone shutting down app for no reason but, not as of late Great app for keeping me organized I use for keeping records on equipment",UserExperience
"I use this app more than any of the others, regardless of category I love the ability to sync on all of my computers so I am always up to speed",UserExperience
"I love using Evernote for its simplicity, ease of use and effectiveness I use this tool for work and personal purposes Mainly for taking notes at work meetings, eliminating the paper clutter (both work and personal) I really like its integration with other SaaS tools Recently switched my wife to Evernote for storing scanned documents",UserExperience
"Great app for David Allen's 'Getting Things Done' organizational techniques Syncs with iPhone, iPad and Mac immediately so you always have access to what you need wherever you are

I use this app to keep track of everything from work tasks, household chores, shopping lists and ideas for the future without getting them mixed up  Check out TheSecretWeaponorg for ideas on how to set up your Evernote to stay organized 

Great app!!!!",UserExperience
Great app for business purposes  Eliminated all handwritten notes and sticky note reminders  Great for tagging and clipping important websites and urls  Would love to see option to color code notes for us visual organizers  Great for checklists and idea sharing with others,UserExperience
"Love it Haven't gotten too much in place yet, but already I've come to depend on this Few things to make it 'The One' for my organizing heart, in the most drool-inducing order 1 Ability to swipe through notes, like flipping pages in a books 2 Sub-foldersnotebook 3 Ability to highlight (re-positionable sticky notes are a dream) 4 Colors! I get cross-eyed hunting through a long list of same 
colored notebooks The ability to sort and organize by color would be wonderful I'd know exactly what section to go to rather quickly

This has let me collect my notes from my Palm, Blackberry, iPhone, PCwherever, and put them in one place I feel so un-scattered Amazing how much information we and Evernote can hold",UserExperience
It's an awesome way to keep track of your thoughts!,UserExperience
"I wish ms would release one note on apple, though",UserExperience
Great tool to consolidate your notes,UserExperience
"Awesome app, allows you to easily create and share notes, pictures, diagrams and ideas between devices in a highly organized fashion This is good if you're a scatter brain like me and never know when inspiration will strike but would lose it if if wasn't easy to categorize (ie traditional postit note model where they don't end up helping because they're everywhere)",UserExperience
"When a brain tumor all but wiped out my short-term memory, I found myself struggling in every area of my life-- including work  I am self-employed, and therefore need to be on top of my job at all times  Thank you Evernote!  I'm now regaining some confidence that what I'm doing is right!",UserExperience
"I love the do-anything note capabilities text, inline photos, audio files, web-clips (which I have yet to become proficient with, but will)!

The cross-platform access to your notes on the cloud is brilliant and a HUGE time saver!

This app, combined with the inexpensive bluetooth keyboard that I bought recently have given me a power mobile information gathering and organizing capability",UserExperience
"even with the latest glitches, evernote is  still one of the only apps on my phone i use daily best program to keep up with my life, super glad it is on the iphone!",UserExperience
"Waited for this update, then we get this? EverNote is no longer for taking text notes It is now obvious to me, and I have been in denial for over a year 

There is no font control, editing is random and buggy, slow as molasses, and unreliable-- when you take time to write a paragraph, you want 100% confidence EverNote will not crash midway, or you get Synchronization Fail and thus lose your work 

Note sorting and text-friendly organization (ie, lists) have been thrown out the window for a shiny interface and lots of icons and flashy graphics I can't write with the confidence that EverNote will not crash, but HEY, I can take a picture of my pancakes and keep it for posterity Hey, EverFail, I quit I am canceling my membership today 

When you get serious about EverNote as a tool for work, send me an email Actually, don't bother",UserExperience
"I love, love this app! Evernote is so easy to use and very functional when surfing the web It's like having a mini-assistant helping take notes!!",UserExperience
"$50 bucks a year to use this? iCloud is FREE Why do we have to pay so much money to get access?

Is there a rule in our iTunes account that we have to like whatever junk they tell us to like?",UserExperience
"I get things done, I'm organized, I don't waste time at work, it's changed my game plan Still learning all the aspects of Evernote, it's just opened up a place where I love to work again because I accomplish so much more in less time! 
 5 star review is well deserved!",UserExperience
This new layout is awesome Use this app daily and love it,UserExperience
"I am extremely excited about the possibilities for tracking my prospects and clients in a user friendly manner with evernotes  The Tag and Search functions make it easy to recall prospects who are interested in specific models --- new and used  I can order the searches to look at latest entries first which is very important in my business  Many other applications work well, but I do have one observation that you should be aware of  There seems to be a bug in the search function for notebooks, when you do a search in a specific notebook  The all notebooks search works fine, as does the tag search breakdown  All in all, this is a great program",UserExperience
"We arrived at dollar with a 2 pm reservation plus the rapid service I signed up for last week It's now been over an hour in line The placed is mobed with hundreds of customers in line yet very very few counters open It's about 40% running There is no where to sit and crying babies and disappointed families in every corner Food is on the floor and the place is complete disarray I will never rent of the dump again I would rather walk Actually if I had walked to Pasadena I would be almost there Plus the staff are rude and ignorant No compassion for the customers standing in this never ending line rather than be with their families for Xmas My daughter and I flew in from New Jersey to visit my mom She has a whole dinner planned tonight Unfortunately we will be here at dollar waiting for our pre reserved rental car Rush hour starts in 30 minutes, that will end any chance of seeing my family tonight Shame on dollar for not properly staffing their rental car center during the important holiday season",UserExperience
"I love this App it helps me a lotwhen travelling, specially if you take your time to read the reviews!  These are from real people, not critics! I love it!",UserExperience
The best app to avoid having a bad travel experience The real photos are very helpfull !,UserExperience
Found this app to very useful for finding restaurants and lodging while traveling and at home Also found great hidden treasures and places to avoid,UserExperience
"My uses are primarily for restaurants &amp attractions, paying attention to reviews written n recent months Reviews from veteran travelers and review writers are very helpful",UserExperience
I have just started using the app for the vacation we are on in South Africa The restaurant reviews are invaluable in navigating the options available in the area So easy to use - has become a valuable travel tool - wouldn't leave home without it,UserExperience
This is a great app for planning a trip If wanting to go somewhere definitely use this!! It is helped me find restaurants in cities I've never been and great deals on flights and hotels Totally worth it to download,UserExperience
"I use this app anytime we have travel plans as I rely on the reviews to help us make travel decisions as to where to stay, visit, etc",UserExperience
"Love this app Always find where to go when you travel With many people on it, it's great to find local places to eat &amp visit while you are away",UserExperience
Does exactly what you'd want it to do Great in helping me find restaurants Definitely useful,UserExperience
"TripAdvisor is as much a part of my travel plans as my suitcase and change of clothes I love the ability to search for bargains in travel and lodging, and get the inside baseball on what I can expect from local hotels and restaurants! The iPhone app works flawlessly on my 4S, and it is very helpful to have by my side TripAdvisor = Five Stars!",UserExperience
Consensus averages gives good sense of what to expect Reviewers are generally truthful and steer you straight,UserExperience
"Tripadvisor is a great appwebsite that provides excellent,common sense, critical information for the traveller no matter where you go Conditions of the facilityrestaurant, cost, service provided by the staff, and more, are at your fingertips Feedback is provided by actual travelers so you are provided with honest results A definite place to check when you aren't sure!",UserExperience
"I've been using advisor for years, and apparently I just now getting around to giving it a review 

Such a huge diversity of focus areas like restaurants, hotels, and attractions along with a huge user base which increases the value of the app exponentially",UserExperience
Very helpful for me! Love the reviews for helping me find places when I don't have a guide book with me,UserExperience
"This is an overall great update and had made more quickness and also just a smoother running app , tripadvisor itself is the best app to find a restaurant or hotel that suits your needs , love the consistent users and current up to date reviews only draw is the distance filter is no longer there so it sets 50 mi radius bit far when u want to go 20 or less but besides that amazing!!",UserExperience
"What a great app Easy to use, info is accurate and everything you need to know as a traveler or tourist!",UserExperience
No issues on the performance side with this app  Like the UI and find it overall easy to navigate and handle ,UserExperience
I started using trip advisor when my husband got a traveling job and I occasionally would go with him  Since then we have been addicted and I've hooked my parents on it too  Great for finding local gems in restaurants and decent hotels I love seeing the trip advisor signs when I go into restaurants now  Everyone can be a critic,UserExperience
Best info on hotels hands down!,UserExperience
I user this site for all my travel needs    Check out the forums to interact with others making your same trip!,UserExperience
"Love this app Have it on my iPhone, iPad and computer They all sync Nice Use it on-the-go to look up restaurants and use it to research all our trips The reviews and forums are great trip tools",UserExperience
Extremely helpful in France We only went to restaurants rated by TA,UserExperience
Reviews are great but Tilripadvisor reads them first They review photos too I have a negative review and they wouldn't post the photos Something about the photos not being clear! Bullsh$t!  They were mint and I even had my BF take photos and give them to me  Ridiculous!  Speaking the truth is a problem for them I had undercooked chicken and they didn't want to post that I could've been sick If they prefer to alter reviews then why bother!!,UserExperience
My family travels ALL the time and this app has been a life saver numerous times! I use it for everything now )! Highly recommend!!!,UserExperience
My husband and I always use trip advisor before vacations! So much useful information,UserExperience
Great app to write my reviews on! Very user friendly and easy to navigate,UserExperience
"I always read all the reviews while we are traveling on the road My husband and I crisscross the country every summer and I am the navigator I find most reviewers to be honest if you read all of them or at least half, you can get a pretty good opinion Many times I didn't pay attention to a negative review because I thought they had some sort of personal problem and was sorry afterwards Trip advisor is a good opinion to take into account when you are traveling in a new place and have no idea where to go",UserExperience
"The new (complete rewrite) version is a disappointment  Very slow to no response to photo paging requests, lack of hotel search facility for a given city and incomplete searches for hotels  These are just a few problems I noted on first use of rewritten app  Needs some work  Hopefully there will be an update released soon  This used to be a great app",UserExperience
"I find it an useful tool  It is helpful to read multiple opinions, one can generally wade through the static and determine what fits  It has a vast amount of data, but be careful and glean from other sources to get information Remember it is a tool to help plan and execute your own trip, use many data points and don't look for perfect wisdom  Some people's jewels are NOT others treasures   Of I had to put a &lt  &gt value, I would say about 70% accurate, including my own ratings, I am very picky, some people just want to be out of the rain",UserExperience
"Love trip advisor I use it every time I'm out of time for restaurants and have never gone wrong I have tried other food apps and they are not even close to being as accurate A plus is the fact they don't mess with rating fast food restaurants Who needs a star rating for a McDonalds, Burger King, etc?  Also very good for finding a good hotel",UserExperience
"Us this in every city for finding new resturants
Most picks are great!
Locally run and owned!
A must app for foodies!",UserExperience
"We really enjoy this app while traveling When you're on the road and you're ready to stop to eat, this is a great app to find a good place We have found some really good places to eat that we would not have known about Having a map to get you there also helps 

One small issue I have is that when you ask what's near you, or when you use a filter, not everything shows up  An example is that I was trying to find info on a brew pub near our motel  It didn't show up on the map and when I asked for pubs near my current location it didn't show up in the search  But, when I searched by name, there was the pub and reviews",UserExperience
"I have used this for vacations to Paris, Miami, and Cape Cod  Always find fun things to do and good food",UserExperience
"Excelente informacion, me encantan las fotos de los turistas",UserExperience
I never book a room without checking the reviews on this site first! I love how I can read reviews from 'real' people and not what someone in marketing came up with to entice me into staying! I recommend this to everyone!,UserExperience
"The TripAdvisor App is a shorter and better way to look up something instead of going onto their website and wasting more time! Sometimes, you can't always find what you are looking for so you have to go on the website but, it's the majority I do all of my bookings with TripAdvisor through the app or through the Internet and it still works very well! Great job!!!",UserExperience
"Trip advisor is an awesome tool to share with others experiences that you've had to allow others to see how a hotel, attraction, etcis before they make their choice So thank you for having this app!",UserExperience
"I'm planning a trip to Italy for myself and several friends and the information and reviews on trip advisor have been invaluable  How else would I know about cooking classes in Cortona? Or about which tours in Rome, Florence and Venice are the best value?",UserExperience
Very helpful and informative for both stateside and overseas,UserExperience
Has been helpful in locating great places to stay and eat from south Alabama to Arkansas to Texas,UserExperience
"I have now travelled through the US and several European countries and don't know how I travelled without this It has taken the risk out of sight unseen hotels and restaurants and led to many memorable stories Yes, the reviews aren't always spot on, but 90% is a huge improvement Don't leave home without this",UserExperience
So glad there is an app for Tripadvisor!    I love the PC version and an app just puts icing on the cake!,UserExperience
Love the ability to post stuff as I do it,UserExperience
Love the user reviews and pics,UserExperience
Help me find many hotels when I need help,UserExperience
"I am on the road 5 days out of the week and I needed a dependable application for locating hotels, restaurants, Starbucks, etc Trip Advisor filled the bill 100% Trip Advisor is the bible for the business person who lives on the road",UserExperience
Love that you can save your stops on a trip for easy reference We've really benefitted from using Trip Advisor and loce the ease of access that comes with the app,UserExperience
Love being able to look up the specific areas I'm visiting and have LOCALS chiming in too!!,UserExperience
Nice app to find things you need when in an area you don't know,UserExperience
Great app - beautiful layout But I wish saved items could be viewed offline!,UserExperience
When you search for something and they don't have it in their database the only option you have is to add the place or completely close out and get back in it to go back to the search bar,UserExperience
Great app! Very trustworthy and reliable! Always works as promised and delivers useful info and travel tips!,UserExperience
I like that it gives you more info about the area Like that I get more feedback how is everyone experience And it give more knowledge where and what to do,UserExperience
I love trip advisor!! Be it reading reviews or writing reviews myself! I'm totally hooked!!! It's spot on!! Love it!,UserExperience
"Already addicted to the easy interface and concise, appropriate info
Good job!!",UserExperience
I was hoping to replace Yelp and Foursquare with Trip Advisor Disappointed I won't be able to The deal breaker is you can't check in on a location,UserExperience
"This app is great for the novice traveler I just started a new position within my company that requires me to travel and I always refer to Trip Advisor for ratings on hotels and good places to get a hot meal

I STRONGLY recommend this app!",UserExperience
I mostly use trip advisor on my laptop but have no issues with the app It's a fantastic tool to get reviews on everything,UserExperience
"Works great on my iPhone 4 it's helped me find the best eating places , things to do , &amp stay ",UserExperience
Love the information and to read the reviews Very helpful in deciding where I want to go and stay,UserExperience
"Love the regular website and the app makes it twice as easy to find all your travel info!
It's a great reference  for trip planning, day tripping or local exploring!",UserExperience
